article_id,title,lead,event_id,tags
04100958.20180405153747001,"[르포] ""노브랜드 들어와서 기뻐요"" 경동시장 상생스토어 가보니","[EBN 구변경 기자]58년 역사를 자랑하는 서울의 대표 재래시장인 경동시장에 노란 간판이 들어섰다. 

5일 오전 10시쯤 찾은 서울 동대문구 제기동에 위치한 경동시장 신관 2층에는 이마트가 운영하는 '노브랜드 상생스토어'가 문을 열었다. 긴 세월을 말해주듯 낡고 허름한 건물들과 상점 사이에 들어선 노브랜드 상생스토어는 멀리서도 눈에 확 띄었다.

노..",,"[""전통과 현대의 공간적 결합"", ""대기업과 전통시장의 협력 모델"", ""물리적 대비를 통한 변화 가시화"", ""상생을 통한 시장 활성화 시도"", ""기존 상권 구조의 점진적 변화""]"
04100608.20210318175226004,"여수시립환경도서관, 문화교실 수강생 모집","  
 


 

 

 

 

 

   
 










 여수시립환경도서관에서는 자발적인 독서학습 습관을 형성할 수 있는 도서관 이용 유도를 위해 오는 22일부터 26일까지 상반기 문화교실 수강생을 모집한다고 18일 밝혔다. 
 


   
 


 이번 문화교실은 오는 4월 7일부터 6월 30일까지 환경도서관 1층 강의실에서 운영된다. 
..",,"[""공공기관의 정기적 프로그램 운영"", ""시민 대상 교육 서비스 제공"", ""사전 모집을 통한 체계적 진행"", ""독서 문화 확산을 위한 유도 정책"", ""지역사회 평생학습 기회 창출""]"
01100401.20190201154708001,"文대통령, 서울 관악구 결식아동에 ‘도시락 배달’","문재인 대통령(66)이 1일 설 연휴를 앞두고 ‘일일 도시락 배달원’이 되어 시민들을 만났다. 
 
청와대는 이날 문재인 대통령이 서울 관악구 일대에서 도시락 배달 활동을 했다고 밝혔다. 김의겸 청와대 대변인은 “결식 아동 등 사회적 취약계층에 대한 우리 사회의 관심을 끌어올리고자 마련된 일정”이라고 말했다. 
 
문 대통령은 도시락을 배달하기 앞서 나..",control_361,"[""상징적 퍼포먼스를 통한 정치적 메시지 전달"", ""권력자의 일시적 역할 체험"", ""사회적 약자에 대한 관심 환기 목적"", ""미디어를 통한 공개적 선행 활동"", ""제도적 해결보다는 개인적 실천 강조""]"
01100401.20180728201515001,[글로벌 포커스] “엄마가 되고 싶어요” vs “강제로 아빠가 되고 싶지 않아요”,"“(냉동배아로 아이를 낳을 수 있다면) 그가 원하는 모든 걸 주겠다고 했어요.”(루비 토레스) 
 
 “이건 재깍거리는 시한폭탄과 같습니다. 양육도 문제고, 아이가 커서 찾아오면 더 문제이니까요.”(존 터렐) 
 
 미국 애리조나주에 사는 루비 토레스와 존 터렐 부부는 지난해 3년간의 결혼 생활을 정리하기로 했다. 남편 터렐의 불륜이 원인이었다. 재산 ..",,"[""개인적 욕망의 충돌"", ""법적·윤리적 경계의 모호성"", ""생명체에 대한 권리 분쟁"", ""미래 책임의 강제성"", ""기술과 인간관계의 복잡한 얽힘""]"
01200101.20210427162102001,"구리 인창 주공1 입주자대표회 선거, 투표권 제한 논란","구리시 인창동 소재 인창 주공1단지 아파트가 동대표 및 입주자대회 회장 선거 등을 둘러싸고 참정권(투표권) 제한 논란을 빚고 있다. 

직장인 중심의 입주자들이 아파트 선거관리위원회 규정에 명시된 전자투표 도입 등 투표권 확대 방안을 요구하고 있음에도 불구, 해당 선관위가 이를 제한하면서 갈등을 낳고 있기 때문이다. 

26일 구리 인창 주공1단지 입주..",control_362,"[""기득권층과 일반 입주민 간의 권력 갈등"", ""제도적 절차와 실질적 참여 욕구의 충돌"", ""소규모 공동체 내 민주적 의사결정 과정의 한계"", ""현실적 제약과 참정권 확대 요구의 대립"", ""규정 해석을 둘러싼 이해관계자 간 분쟁""]"
01600901.20210226055651001,전북김제보건소 코로나19 백신 접종 시작,"김제시(시장 박준배) 보건소가 2월 26일(금)부터 관내 요양병원과 요양시설에 종사하는 65세 미만 입원환자, 입소자 및 종사자를 대상으로 코로나19 백신 접종에 들어갔다. 

이번에 접종하는 백신은 국내 기업에서 위탁생산된 아스트라제네카 백신으로 2월 25일~26일 기간 동안 각 요양병원과 보건소에 배송업체 차량을 통해 경찰과 군부대의 호위 속에 도착..",,"[""공공기관 주도의 체계적 실행"", ""특정 집단 대상의 단계적 접근"", ""국가적 보안 체계 하의 물류 운송"", ""지역 단위의 분산적 배치"", ""의료 인프라를 통한 직접 서비스 제공""]"
01500601.20201113150107001,"산단공 대구경북, 비대면 수출상담회 잇단 성과","한국산업단지공단 대구경북지역본부(본부장 이규하)가 코로나19로 해외시장 개척에 어려움을 겪는 대구경북의 수출업체들에게 온라인 비대면 수출상담회 참가를 지원해 잇단 성과를 내고 있다. 
 
 우선 11~13일 부산 벡스코 화상 상담장에서 온라인 비대면 수출상담회로 열린 '2020 국제환경에너지산업전'에 지역 수출업체 참가를 지원했다. 
 
 첨단 방열소재..",,"[""위기 상황에 대한 적응적 대응"", ""기존 방식의 디지털 전환"", ""중간 지원기관의 매개 역할"", ""지역 기업들의 집단적 참여"", ""새로운 형태의 성과 창출""]"
04101008.20191010141947001,"신한은행, 2천억 규모 커버드본드 첫 발행","[이데일리 장순원 기자] 신한은행은 2000억원 규모의 원화 커버드본드를 처음 발행했다고 10일 밝혔다. 

신한은행은 5년물 2,000억원, 금리는 1.45%로 원화 커버드본드를 발행했으며, 한국주택금융공사는 정부의 가계부채 안정화 지원을 위해 자산감시인으로 참여했다.

신한은행은 커버드본드를 통한 조달자금으로 장기 고정금리분할상환 대출에 활용할 예정..",,"[""금융기관의 새로운 자금조달 방식 도입"", ""정부 정책과 연계된 민간 금융상품 출시"", ""장기 안정적 자금확보를 위한 혁신적 접근"", ""가계부채 관리와 결합된 구조화 금융"", ""공공-민간 협력을 통한 금융시장 확장""]"
01100101.20210302152210001,‘코로나 영웅’ 쿠오모 뉴욕주지사 끝없는 추락 세번째 성희롱 피해자 등장,지난해 코로나19 대처 과정에서 도널드 트럼프 전 대통령과 대비되는 리더십으로 영웅 대접을 받았던 앤드루 쿠오모 뉴욕주지사(63)가 끝없이 추락하고 있다. 뉴욕타임스는 1일(현지시간) 쿠오모 주지사로부터 성추행을 당했다고 주장하는 세번째 여성 피해자가 나타났다고 보도했다. 코로나19로 숨진 요양원 사망자 통계를 축소한 사실이 들통나면서 신뢰성에 큰 타격..,,"[""영웅에서 추락자로의 극적 반전"", ""복합적 스캔들의 연쇄적 폭발"", ""공적 성취와 사적 일탈의 대조"", ""권력자에 대한 집중적 scrutiny"", ""신뢰 자본의 급속한 붕괴""]"
07100501.20190930112311001,"일동후디스, '코베 베이비페어' 참가 기념 최대 50% 할인 이벤트","친환경 로하스를 추구하는 일동후디스가 10월 3일부터 6일까지 일산 킨텍스 2전시장에서 열리는 '코베 베이비페어'에 참가한다고 30일 밝혔다.

'코베 베이비페어'는 임신, 출산, 육아에 관한 모든 것을 다루는 국내 최대규모의 임신출산박람회로 예비 엄마 아빠 및 초보 부모들을 위한 유아, 출산 관련 유명 브랜드가 대거 모이는 축제의 장이다.

일동후디스..",,"[""기업의 마케팅 참여 행위"", ""박람회 연계 프로모션 전략"", ""타겟 고객층 집중 접근"", ""한정 기간 할인 혜택 제공"", ""브랜드 노출 기회 활용""]"
01300101.20210628001520007,"""태백경찰서장, 성희롱 논란 당시 철저한 조사 요구 무시""","경찰청 내부 관계자 증언 '파문'""해당 여경에게 문제있다 인식""후속조치 미흡 사태 확산 논란남경 파면 국민청원 5만여명 동의 속보=신입 여경을 2년 가까이 성희롱하고 괴롭힘을 일삼은 것으로 확인돼 징계위에 회부(본지 6월 24일자 5면 등)된 가운데 ‘당시 경찰서측이 오히려 해당 여경에게 문제가 있다는 인식을 가졌다’는 증언이 나와 파문이 일고 있다.여..",control_376,"[""권력 구조 내 피해자 역전 현상"", ""조직적 은폐와 책임 회피"", ""상급 기관의 감독 기능 실패"", ""사회적 압력과 제도적 대응의 괴리"", ""집단적 침묵과 진실 왜곡""]"
02100201.20180805191822001,민주평화당 전당대회 중 난입한 40대 남성 현행범 체포,"[머니투데이 이영민 기자] [전당대회 중 단상 손으로 밀고 행사홍보물 훼손 ""행사하는 꼴 보기 싫어서 왔다"" ]


 5일 오후 서울 여의도 중소기업중앙회 그랜드홀에서 열린 민주평화당 1차 정기 전국당원대표자대회 도중 한 남성이 무대에 올라 난동을 부리자 관계자들이 제압하고 있다. /사진=이동훈 기자
민주평화당 전국당원대표자대회(전당대회) 도중 난입한 ..",,"[""정치적 공개행사의 취약성"", ""개인적 불만의 물리적 표출"", ""공적 공간에서의 일탈행위"", ""즉석 대응과 현행범 처리"", ""집단행사 진행의 예측불가능성""]"
01100801.20210325221517001,이낙연 “朴은 내곡동 땅 없다” 조수진 “吳는 도쿄아파트 없다”,"25일 박영선 더불어민주당 후보와 오세훈 국민의힘 서울시장 후보가 4 7 보궐선거의 공식 선거운동 첫날인 서로 ‘부동산 공세’로 맞섰다. 
 
이날 이낙연 민주당 상임선대위원장은 서울 구로디지털단지역 인근에서 열린 박 후보의 출정식에서 오 후보 배우자의 내곡동 땅 의혹을 겨냥하며 “박영선은 내곡동에 땅이 없습니다! 내곡동 땅으로 어느 날 갑자기 36억 ..",,"[""상호 공격적 대응 구조"", ""선거 전략으로서의 상대방 약점 부각"", ""부동산 소유 여부를 통한 도덕성 검증"", ""공식 선거운동 시작과 동시에 벌어지는 네거티브 캠페인"", ""대리인을 통한 간접적 비판 방식""]"
04100058.20191127150045003,"검찰 ""제2의 안인득 방화살인 안 돼"" 사형 구형(종합)","{IMG:1}검찰이 27일 경남 진주 아파트 방화살인범 안인득(42)에 대해 사형을 구형했다.

검찰은 창원지법 형사4부(이헌 부장판사)에서 열린 국민참여재판 3일차이자 선고날인 이날 법정 최고형인 사형을 선고해 달라고 재판부에 요청했다.

검찰은 최종 의견에서 ""안인득은 갈등관계가 있고 악감정을 갖고 있던 주민들을 범행으로 정한 뒤 사전에 철저한 계산..",,"[""계획적 범죄의 극형 처벌 요구"", ""사법부의 강력 대응 의지"", ""사회적 충격 사건의 법적 판단"", ""예방적 처벌의 공개적 선언"", ""집단 피해 범죄의 엄중 처리""]"
08100401.20190226181802001,"靑, 성과 기대감 속 하노이 '예의주시'...28일 한미 정상 통화할 듯","[앵커]
청와대도 2차 북미정상회담 성과에 대한 기대감으로 베트남 현지 상황을 주목하고 있습니다.

특히, 막바지에 접어든 북미 실무협상 내용과 의제 조율의 결과를 예의주시하고 있습니다.

청와대 취재 기자 연결합니다. 임성호 기자!

문재인 대통령이 그동안 북 미 정상회담의 중재자 역할을 해왔는데 하노이 회담의 진행 상황, 계속 챙기고 있죠?

[기자..",,"[""다자간 외교적 연쇄반응"", ""간접적 이해관계자의 능동적 모니터링"", ""중재자 역할의 지속적 개입"", ""기대와 불확실성의 공존"", ""실시간 상황 추적과 대응 준비""]"
01100901.20180806000339001,"김기춘, 아수라장 귀갓길  반대시위에 차 앞유리 깨지기도","김기춘(79) 전 대통령 비서실장이 562일간의 수감 생활 끝에 석방됐다. 이날 0시 30분께 양복 차림으로 서류봉투를 손에 든 김 전 실장은 동부구치소 정문을 빠져나왔다.
 
 이날 석방에 반대하는 시민단체 회원 등의 거친 욕설과 몸싸움으로 늦은 밤 귀갓길은 아수라장이 됐다. 김 전 실장은 굳은 표정으로 입을 굳게 다물었다.
 
 
 김 전 실장은 시..",,"[""권력자의 사법처리 완료와 사회복귀"", ""시민사회의 직접적 저항 표출"", ""공적 공간에서의 물리적 충돌 발생"", ""법적 절차와 민중 정서의 괴리"", ""상징적 인물을 둘러싼 집단 갈등""]"
02100351.20190918094628001,[이시각 상한가] 씨티씨바이오(▲1920) - 18일 오전 9시43분,"[이투데이] e2BOT 기자(e2bot@etoday.co.kr)

18일 오전 9시43분 현재 코스닥 종목인 씨티씨바이오(+29.91%)가 상한가를 기록 중이다.
씨티씨바이오는 전 거래일 상승(▲940, +14.64%)에 이어 오늘 현재 상한가를 기록 중이다.

씨티씨바이오의 총 상장 주식수는 1931만522주이며, 이시간 현재 거래량은 133만5658..",,"[""연속적 급등 현상"", ""시장 관심 집중"", ""거래량 급증 동반"", ""단기간 고변동성"", ""투자심리 과열 양상""]"
02100601.20210415145919001,"에스원, 5대 브랜드 품질 인증 석권","보안서비스를 선택하는 기준이 '브랜드' 라는 설문 결과가 나온 가운데 종합 보안 기업 에스원이 국내 5대 브랜드 품질 인증을 석권했다. 
 15일 한국능률협회컨설팅 설문조사 결과 32.3%가 보안서비스 선택 기준으로 '브랜드'를 최우선 순위로 꼽았다. 2위는 23.5%가 답한 '서비스 품질'로 나타났다. 한국브랜드파워(K-BPI) 방범보안서비스 조사 결..",control_362,"[""시장 지배력의 가시적 확인"", ""소비자 인식과 기업 성과의 일치"", ""브랜드 중심적 선택 패턴"", ""복수 인증 기관의 동시적 승인""]"
01100201.20180501050249001,교사 감축 폭탄돌리기? 차기정부 때 ‘임용 절벽’,"내년 2023년 6.4% 줄여 이후 2030년까지 13.7%↓ 초등생 감소 추세와 안맞아 
중 고교 교사 상황도 대동소이 차기 정부에 책임 전가 비판 
1수업 2교사제는 아예 빠져 
 
정부가 2030년까지 초 중 고교 교사 신규 임용을 점진적으로 줄이기로 했다. 학생 감소에 따른 임용 절벽의 충격을 분산하려는 취지다. 현 정부보다 다음 정부에서 더..",,"[""정책 부담의 시간적 전가"", ""점진적 충격 분산 전략"", ""인구 변화와 정책 대응의 시차"", ""현실적 대안 부재의 한계"", ""정치적 책임 회피 구조""]"
01501001.20210930212259001,"칠곡, 외국인 확진자 차단 집중","칠곡군은 최근 지역에서 발생한 코로나19 확진자 가운데 베트남인 확진자가 80%를 차지하자 외국인 관련 확산 방지에 행정력을 집중하고 있다. 
 
칠곡군에 따르면 추석 연휴 이후 코로나19 확정판정을 받은 48명 중 베트남인은 총 38명이다. 
 
이들 확진자의 대부분은 지난 추석 연휴 기간 대구에서 있었던 베트남 지인 결혼식장에 다녀왔거나 베트남 식당..",,"[""특정 집단 내 집중적 전파"", ""지역사회 방역 정책의 표적화"", ""문화적 공동체 기반 감염 확산"", ""행정 대응의 집단별 차별화"", ""소수 집단 중심의 클러스터 형성""]"
07200502.20191122060028001,작은별 ‘왜행성’ 분류 기준은?,"‘왜행성(난쟁이 행성ㆍdwarf planet)’. 일반 행성보다 작은(왜소한) 행성으로, ‘왜소행성’으로도 불린다. 현재 왜행성으로 분류된 것은 명왕성을 포함해 5개다. 그런데 최근 프랑스 마르세유 천체물리학연구소가 화성과 목성 궤도에 끼어 있는 소행성 ‘히기에이아’를 왜행성으로 보아야 한다는 주장을 내놓았다. 행성과 왜행성, 소행성은 어떻게 다를까? ..",,"[""기존 분류 체계에 대한 도전"", ""과학적 기준의 재해석"", ""천체 분류의 경계 모호성"", ""연구 기관의 새로운 주장 제기"", ""분류 기준의 적용 확장""]"
01100901.20191029000744002,1주택자라도 고가주택 임대 땐 소득 신고해야,"국세청은 다주택자거나 1주택자라도 고가 해외 주택이 있으면 임대소득 2000만원 이하라도 임대사업자로 등록해야 한다고 28일 안내했다. 그렇지 않으면 가산세(임대 수입의 0.2%)를 물게 된다. 
 
 올해 임대사업을 시작한 사람은 내년 1월 21일까지 사업자등록을 마쳐야 가산세를 내지 않는다. 
 
 국세청은 그동안 2000만원 이하의 주택 임대소득에..",,"[""정책 적용 범위의 확대"", ""기존 예외 조건의 축소"", ""의무 이행에 따른 경제적 부담 증가"", ""행정 절차의 강제성 강화"", ""소득 수준과 무관한 일률적 규제""]"
07100501.20210326151438002,"티몬, '1212타임' 매장서 하남돼지집 41% 할인 단독 판매","티몬(대표 이진원)이 1212타임 매장을 통해 단 하루 동안 프리미엄 삼겹살 전문점 하남돼지집(대표 장보환) 1만원 자유이용권을 41% 할인가인 5900원에 단독 판매한다고 26일 밝혔다.

26일 자정부터 시작된 이번 행사는 하남돼지집 5개 직영점에서 이용할 수 있는 '자유이용권' 형태로 판매되어 메인 메뉴는 물론 사이드 메뉴들과 주류, 음료까지 모두..",,"[""시간 제한적 마케팅 전략"", ""플랫폼 독점 판매 구조"", ""대폭 할인을 통한 소비자 유인"", ""브랜드 간 협력적 프로모션"", ""디지털 커머스 기반 오프라인 연계""]"
01300101.20210402220109001,강원도내 일일 코로나 확진자 15명 속출 주말 앞두고 감염 확산 우려,"도내 확진 환자 총 2375명 [강원도민일보 양희문 기자] 원창묵 원주시장이 코로나19 확진자와 접촉해 자가격리에 들어가는 등 도내 일일 확진자가 15명이 발생하면서 주말을 앞두고 감염 확산 우려가 커지고 있다. 

2일 도 보건당국에 따르면 원창묵 시장은 이날 오전 확진 판정을 받은 원주 보훈단체 관계자 A(원주 545번)씨와 지난달 24일 지정 기탁..",control_362,"[""지역사회 내 연쇄 감염"", ""공직자 포함 광범위 전파"", ""시간차 발생하는 접촉 추적"", ""주말 변수로 인한 불확실성 증대"", ""누적 확진자 규모의 지속적 확장""]"
02100351.20201104081127002,"[오늘의 증시] 카카오게임즈, 경남제약헬스케어, 대한그린파워 등","[이투데이] 고종민 기자(kjm@etoday.co.kr)

<11월 4일>

△[결산실적공시 예정] 롯데정밀화학, 카카오게임즈, 코오롱플라스틱

△[주주총회] 경남제약헬스케어(주총일), 샘코(주총일), 대한그린파워(주총일)

△[IR 기업설명회] 에코프로, 케이티스카이라이프,롯데정밀화학, 카카오게임즈, 에코프로비엠, 기아자동차, SK하이닉스, SK가스,..",,"[""정기적 기업 공시 일정의 집약적 나열"", ""복수 기업들의 동시다발적 활동"", ""투자자 대상 정보 제공의 체계적 스케줄링"", ""기업 거버넌스 활동의 시간적 집중"", ""금융시장 참여자들을 위한 예정된 이벤트 안내""]"
01500601.20181125073545001,보이스 피싱 피해 윤장현 전 광주시장 현금 출처는 어디,"'가짜' 권양숙 여사에게 4억 5천만원을 뜯긴 윤장현 전 광주시장 보이스피싱 사기사건이 국민적 관심을 끌고 있는 가운데 윤 전 시장이 공천댓가를 노리고 송금한 게 아니냐는 의혹이 제기되고 있다. 
 
 피해 당시 윤 전 시장은 2018년 6월 지방선거 공천을 앞두고 이용섭 현 광주시장 등과 경쟁을 벌이고 있었다. 윤 전 시장은 새정치민주연합 시절 안철수..",control_356,"[""개인적 피해가 정치적 의혹으로 확산"", ""사기 피해자가 도덕적 가해자로 전환"", ""거액 현금 보유의 불투명한 배경"", ""정치적 타이밍과 범죄 피해의 결합"", ""공적 인물의 사적 행위에 대한 공론화""]"
01200101.20201103185558001,"인천경제청, 유럽 최대 규모 '바이오유럽디지털' 참가 잠재 투자자 확보 성과","인천경제자유구역청이 유럽에서 가장 큰 규모의 바이오 컨벤션에 참가해 잠재적 투자자를 확보하는 등의 성과를 냈다. 

인천경제청은 지난달 26~29일 열린 ‘바이오유럽디지털 2020(BioEurope Digital 2020)’에 참가했다고 2일 밝혔다. 인천경제청은 행사에서 노보 노디스크제약 등 다국적 제약바이오기업 5곳을 포함해 총 40여개의 기업과 투..",,"[""공공기관의 해외 진출 활동"", ""국제 네트워킹을 통한 성과 창출"", ""디지털 플랫폼 기반 비즈니스 매칭"", ""다자간 협력 관계 구축"", ""지역경제 발전을 위한 대외 홍보""]"
01100751.20190814072601001,"10호 태풍 크로사, 현재 위치와 예상 경로는? 광복절 일본 관통할 듯",아시아투데이 박아람 기자 = 제10호 태풍 '크로사(KROSA)'의 현재 위치와 예상 경로에 관심이 집중됐다.14일 기상청에 따르면 지난 6일 오후 3시 발생한 10호 태풍 크로사는 이날 오전 일본 가고시마 남동쪽 약 450km 부근 해상에서 시속 115km로 서북서진 중이며 강도 중의 중형급 태풍이다.크로사는 오는 15일 3시 일본 가고시마 동북동쪽 ..,,"[""시공간적 이동성과 예측 가능성"", ""자연재해의 점진적 진행과 모니터링"", ""국경을 초월한 광역적 영향력"", ""기상 데이터의 실시간 추적과 공개"", ""미래 시점에 대한 구체적 예측 정보 제공""]"
04100058.20191127163045001,"'前고등군사법원장에 뇌물' 군납업체 대표, 영장심사 출석","{IMG:1}이동호 전 고등군사법원장에게 납품을 대가로 억대 금품을 건넨 혐의를 받는 군납업체 대표가 구속 전 피의자 심문(영장실질심사)을 위해 법원에 출석했다. 

27일 법원 등에 따르면 서울중앙지법 신종열 영장전담 부장판사는 이날 오후 군납업체 M사의 정모 대표에 대한 영장실질심사를 열고 구속 필요성을 심리한다. 

당초 정 대표는 오전 10시30..",,"[""권력과 경제적 이익의 결탁"", ""사법부 고위직의 부패"", ""군사조달 시스템의 취약성"", ""법적 절차를 통한 책임 추궁"", ""제도적 신뢰 훼손""]"
02100311.20191011081505001,‘경영고문 부정위촉 의혹’ KT 황창규 회장 경찰 출석,"경영고문 부정위촉 의혹을 받고 있는 황창규(사진) KT(030200) 회장이 11일 경찰에 출석했다. 
 
경찰에 따르면 황 회장은 이날 오전 7시 10분경 서울 서대문구 미근동 경찰청 중대범죄수사과에 출석해 조사를 받고 있다. 
 
경찰은 황 회장을 상대로 경영고문을 위촉한 경위와 이들의 역할에 대해 캐묻고 있는 것으로 전해졌다. 
 
이에 앞서 KT..",,"[""권력층의 법적 책임 추궁"", ""기업 지배구조의 투명성 결여"", ""내부 인사 운영의 불법성 의혹"", ""수사기관의 공식적 개입"", ""경영진 개인에 대한 형사적 조사""]"
10100101.20181024082502001,"이마트24, 이색 도시락으로 고객 입맛 잡는다","[스포츠서울 김자영기자] 이마트24는 치킨가라아게 유부초밥, 하와이안 쉬림프 등 이색 도시락 2종을 출시한다고 24일 밝혔다.

이번에 출시하는 도시락 2종은 해외 유명 음식을 한국인의 입맛에 맞게 만든 것이 특징이다.

치킨가라아게 유부초밥은 치킨가라아게와 유부초밥을 동시에 즐길 수 있는 상품으로, 달콤 짭조름한 일본 교토의 오이나리산 유부피를 맛볼 ..",,"[""해외 음식의 현지화 전략"", ""복합 메뉴 구성을 통한 차별화"", ""편의점 도시락 시장의 고급화"", ""문화적 융합을 통한 상품 개발"", ""소비자 취향 다변화에 대한 대응""]"
04100158.20201103170200001,"법원, 50대 아들 목 졸라 숨지게 한 70대 노모에 '무죄'","술을 자주 마시는 문제로 갈등을 빚다가 50대 아들을 목 졸라 숨지게 한 혐의로 기소된 70대 노모가 법정에서 무죄를 선고 받았다. 재판부는 피고인이 다른 가족을 보호하기 위해 허위로 범행을 자백했을 가능성이 있다고 판단했다.


3일 연합뉴스에 따르면 인천지법 형사15부(표극창 부장판사)는 선고 공판에서 살인 혐의로 구속기소 된 A(76 여)씨에게 무..",,"[""가족 내 대리자백의 가능성"", ""증거 불충분으로 인한 법적 판단의 한계"", ""고령자와 중년층 간의 세대 내 갈등"", ""진실 은폐를 위한 희생적 행동 패턴"", ""형사사건에서의 추정과 합리적 의심""]"
02100101.20210226173414001,"美 금리 연일 발작 ""전 세계 유동성 파티 끝난다""","◆ 美 국채금리發 증시 쇼크 ◆
 '연방준비제도(Fed 연준)에 맞서지 마라(Don't fight the Fed).' 
월스트리트에서 늘 회자되는 말이다. 미국 중앙은행이자 전 세계 경제에 가장 큰 영향을 미치는 당국인 연준의 위상을 대변하는 말이기도 하다. 하지만 최근 이런 격언이 무색해졌다. 지난 23~24일(현지시간) 제롬 파월 연방준비제도이사회 ..",,"[""중앙은행 권위에 대한 시장의 도전"", ""기존 통념의 무력화"", ""글로벌 유동성 정책의 전환점"", ""금융시장 간 연쇄적 충격 전파"", ""통화정책 신뢰성의 균열""]"
02100201.20210715135032001,"유승민 ""최재형, 훌륭한 인품 지닌 분 함께 경선 치러 기뻐""","[머니투데이 김성진 기자] 유승민 전 국민의힘 의원이 ""최재형 전 감사원장의 국민의힘 입당을 환영한다""고 밝혔다. 

야당 대선주자인 유 전 의원은 15일 최 전 원장 입당 소식이 전해지나 페이스북에 ""최 전 원장은 존경받는 법관이었고, 훌륭한 인품을 지닌 분""이라며 이같이 썼다. 

이어 ""좋은 분과 함께 대선후보 경선을 치르게 돼 기쁘게 생각한다""고..",control_386,"[""기존 정치인의 신규 입당자에 대한 공개적 환영 표명"", ""당내 경쟁자 간의 우호적 관계 설정"", ""소셜미디어를 통한 정치적 메시지 전달"", ""경선 국면에서의 긍정적 프레이밍 전략""]"
01100401.20181216145925001,"트럼프 “북미 협상, 서두를 게 없다” 오바마 정부의 ‘전략적 인내’ 닮아가나",북-미 간 비핵화 협상이 지지부진하면서 도널드 트럼프 미국 행정부의 대북정책이 전임 버락 오바마 행정부의 ‘전략적 인내’ 정책과 유사해지고 있다는 분석이 나오고 있다. 북한을 압박하면서 스스로 무너지기를 기다리는 ‘전략적 인내’ 정책에 대해 트럼프 행정부는 줄곧 비판해왔지만 ‘최대의 압박’ 정책에도 북한이 쉽게 비핵화에 나서지 않자 사실상 과거로 돌아가..,control_356,"[""정책의 순환적 회귀"", ""압박 전략의 한계 노출"", ""협상 교착상태의 지속화"", ""행정부 간 정책 연속성"", ""이념적 비판과 현실적 수용의 괴리""]"
01400351.20180801220318001,"경기콘텐츠진흥원 ‘프로젝트 사이’, 소비자 참여형 이벤트 ‘팩토리 사이’ 성료","경기콘텐츠진흥원에서 운영하는 동대문디자인플라자(DDP)내에 위치한 디자인 브랜드 편집숍 ‘프로젝트 사이’가 지난 7월 28일, 29일 이틀간 고객 참여형 이벤트 ‘팩토리 사이’를 진행했다.‘팩토리 사이’는 Factory와 Project Sai의 합성어로 소비자와 브랜드, 프로젝트 사이의 거리감을 줄여 소비자들에게 즐거운 경험을 선사하고자 기획되었다. 행..",,"[""공공기관 주도의 민간 참여 유도"", ""브랜드와 소비자 간 중간매개 역할"", ""체험형 상호작용 이벤트 구조"", ""한정된 시간과 공간에서의 집중적 진행"", ""거리감 해소를 통한 관계 재구성""]"
01400351.20190817220155002,"의정부시호원권역, '스마트 경고판' 확대 설치","의정부시 호원2동(권역국장 김근정) 허가안전과는 호원권역 관내 상습 무단투기 쓰레기를 예방하고 단속을 강화하고자 의정부시 신흥로 104 회룡2교 등 6곳에 무단투기 쓰레기 금지 '스마트 경고판'을 추가로 설치했다. 스마트 경고판은 감지센서를 활용하여 움직임을 포착하면 음성 경고를 송출하고, 영상을 녹화하는 쓰레기 무단투기 재발방지장치이다. 이를 통해 무..",,"[""기술을 활용한 행정 대응"", ""예방과 단속의 이중 접근"", ""반복적 문제에 대한 확대 조치"", ""감시와 경고의 자동화 시스템"", ""지역 특정 맞춤형 해결책""]"
01100701.20191126193627001,‘조국보다 윗선’ 유재수 감찰무마 수사 靑 여권 정조준,"지난 22일 검찰 조사를 받고 귀가하는 유재수 전 부시장. 연합뉴스 금융위원회 재직 당시 뇌물수수 등 혐의를 받는 유재수(55) 전 부산시 경제부시장에 대한 청와대 민정수석실 특별감찰이 중단된 의혹과 관련한 검찰 수사가 본격화하고 있다. 
 
 유 전 부시장에 대한 특별감찰 중단 결정은 당시 민정수석인 조국 전 법무부 장관을 넘어 그 ‘윗선’에서 이뤄졌..",,"[""권력 계층의 수직적 연결고리"", ""감찰 시스템의 정치적 개입"", ""의혹의 상향 확산 구조"", ""수사 기관과 행정부의 긴장 관계"", ""책임 소재의 모호성과 은폐 가능성""]"
01100751.20190911171427001,"동남권 에너지 공기업 협의체, 6개 분야 대상 공모 수상작 선정 발표","경주/아시아투데이 장경국 기자 = 동남권 에너지 공기업 협의체가 안전, 환경, 일자리, 동반성장, 사회공헌, 윤리 등 6개 분야를 대상으로 공모한 수상작을 11일 선정 발표했다. 동남권 에너지 공기업 협의체는 한국수력원자력, 한국남동발전, 한국남부발전, 한국동서발전, 한국석유공사 등 5개 공기업으로 구성돼 있다. 한수원에 따르면 협의체는 지난 7월 15..",,"[""다중 공기업 간 협력적 거버넌스"", ""지역 기반 집단적 의사결정"", ""공공성 가치의 다면적 추구"", ""경쟁을 통한 우수사례 발굴"", ""제도화된 정기적 평가 체계""]"
